Income,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Z_CostContact,Z_Revenue,Total_kids
0.092193835,0.828282828,0.129939719,0.306532663,0.27826087,0.868725869,0.427480916,0.093457944,0.066666667,0.111111111,0.142857143,0.615384615,0.1,0,0,0
0.086660972,0.535353535,0.156061621,0.010050251,0.030724638,0.011583012,0.019083969,0.043613707,0.2,0.222222222,0.035714286,0.384615385,0.3,0,0,0.666666667
0.023450377,0.383838384,0.002009377,0.070351759,0.009855072,0.023166023,0.003816794,0.015576324,0.066666667,0.037037037,0,0.230769231,0.4,0,0,0
0.121921508,0.232323232,0.673811119,0.110552764,0.066666667,0.227799228,0.259541985,0.140186916,0.066666667,0.259259259,0.214285714,0.923076923,0.15,0,0,0
0.060336634,0.515151515,0.035498995,0.025125628,0.011014493,0.007722008,0.049618321,0.012461059,0.2,0.111111111,0,0.230769231,0.4,0,0,0.666666667
0.054185666,0.202020202,0.056262559,0.025125628,0.022028986,0.579150579,0.045801527,0.087227414,0.133333333,0.148148148,0.035714286,0.461538462,0.35,0,0,0
0.113191345,0.919191919,0.677829873,0.40201005,0.288695652,0,0.061068702,0.548286604,0.133333333,0.407407407,0.142857143,0.692307692,0.25,0,0,0.333333333
0.048248252,0.868686869,0.002679169,0.085427136,0.011014493,0.115830116,0.091603053,0.121495327,0.133333333,0.074074074,0.035714286,0.230769231,0.3,0,0,0.333333333
0.053102855,0.414141414,0.057602143,0.010050251,0.042318841,0.266409266,0.145038168,0.14953271,0.066666667,0.148148148,0.071428571,0.384615385,0.4,0,0,0
0.001078299,0.424242424,0.000669792,0.005025126,1,0.003861004,0.003816794,0.003115265,1,0,1,0,0.05,0,0,0.333333333
0.085537555,0.636363636,0.58070998,0,0.049855072,0,0,0.059190031,0.2,0.074074074,0.107142857,0.692307692,0.4,0,0,0.333333333
0.09563928,0,0.257200268,0,0.059130435,0.081081081,0.122137405,0.015576324,0.2,0.222222222,0.071428571,0.692307692,0.2,0,0,0.333333333
0.058590601,0.696969697,0.180843938,0.015075377,0.015652174,0.150579151,0.022900763,0.308411215,0.466666667,0.259259259,0.035714286,0.384615385,0.4,0,0,0.333333333
0.02535432,0.898989899,0.004018754,0.020100503,0.014492754,0.057915058,0.045801527,0.040498442,0.133333333,0.074074074,0.035714286,0.230769231,0.35,0,0,0
0.077645067,0.04040404,0.115874079,0.020100503,0.017391304,0.011583012,0.022900763,0.127725857,0.266666667,0.185185185,0.035714286,0.307692308,0.35,0,0,0.666666667
0.055088008,0.262626263,0.024112525,0.010050251,0.024347826,0.077220077,0.080152672,0.031152648,0.133333333,0.074074074,0.035714286,0.307692308,0.15,0,0,0.333333333
0.124655606,0.96969697,0.458137977,0.502512563,0.464347826,0.081081081,0.251908397,0,0.066666667,0.222222222,0.321428571,0.769230769,0.1,0,0,0
0.013909609,0.343434343,0.005358339,0.020100503,0.005797101,0.007722008,0.007633588,0.012461059,0.133333333,0.111111111,0,0.230769231,0.25,0,0,0
0.055479024,0.565656566,0.075016745,0.085427136,0.025507246,0.131274131,0.083969466,0.277258567,0.066666667,0.074074074,0.178571429,0.230769231,0.15,0,0,0
0.058378551,0.313131313,0.07367716,0,0.002898551,0.007722008,0,0.009345794,0.133333333,0.074074074,0.035714286,0.307692308,0.25,0,0,0.333333333
0.067495218,0.080808081,0.064300067,0.060301508,0.055652174,0.127413127,0.083969466,0.133956386,0.4,0.148148148,0.035714286,0.461538462,0.3,0,0,0.666666667
0.100651792,0.04040404,0.32283992,0.170854271,0.273043478,0.459459459,0.259541985,0.068535826,0.066666667,0.111111111,0.178571429,0.692307692,0.35,0,0,0
0.071674567,0.555555556,0.026791695,0,0.011014493,0.007722008,0.003816794,0.009345794,0.066666667,0.074074074,0,0.230769231,0.35,0,0,0.666666667
0.098690701,0.373737374,0.47019424,0.085427136,0.087536232,0,0.030534351,0.109034268,0.333333333,0.185185185,0.214285714,0.923076923,0.1,0,0,0.333333333
0.033067844,0.767676768,0.004018754,0.015075377,0.008115942,0.057915058,0.026717557,0.112149533,0.2,0.111111111,0.035714286,0.153846154,0.35,0,0,0.333333333
0.061207394,1,0.03683858,0,0.003478261,0.007722008,0,0.012461059,0.133333333,0.037037037,0.035714286,0.230769231,0.25,0,0,0.333333333
0.071011345,0.535353535,0.292699263,0.040201005,0.11942029,0.617760618,0.187022901,0.130841121,0.133333333,0.259259259,0.357142857,0.384615385,0.3,0,0,0
0.11772712,0.03030303,0.281982585,0.381909548,0.310724638,0.316602317,0.679389313,0.317757009,0.133333333,0.296296296,0.214285714,0.384615385,0.2,0,0,0.333333333
0.028317011,0.888888889,0.008707301,0.005025126,0.016811594,0.011583012,0,0.021806854,0.133333333,0.074074074,0,0.230769231,0.4,0,0,0.333333333
0.030475113,0.04040404,0.006028131,0,0.003478261,0.011583012,0.003816794,0.009345794,0.066666667,0,0,0.230769231,0.25,0,0,0.333333333
0.008677527,0.191919192,0.002009377,0.005025126,0.005797101,0.011583012,0.007633588,0.037383178,0.2,0.074074074,0,0.230769231,0.25,0,0,0.333333333
0.117621846,0.727272727,0.082384461,0.824120603,0.154202899,0.876447876,0.114503817,0.542056075,0.066666667,0.074074074,0.142857143,0.692307692,0.05,0,0,0
0.008677527,0.242424242,0.002009377,0.090452261,0.008115942,0.057915058,0.083969466,0.15576324,0.2,0.111111111,0.035714286,0.230769231,0.45,0,0,0
0.060153158,0.929292929,0.008707301,0.030150754,0.008695652,0.011583012,0.019083969,0.040498442,0.066666667,0.074074074,0,0.153846154,0.5,0,0,0.333333333
0.106506491,0.393939394,0.553248493,0.251256281,0.183768116,0.193050193,0.145038168,0.118380062,0.6,0.185185185,0.071428571,0.923076923,0.4,0,0,0.666666667
0.095882912,0.292929293,0.164099129,0.095477387,0.072463768,0.142857143,0.255725191,0.043613707,0.066666667,0.148148148,0.071428571,0.769230769,0.1,0,0,0.333333333
0.116421731,0.02020202,0.435365037,0.185929648,0.452173913,0.104247104,0.63740458,0.099688474,0.066666667,0.222222222,0.321428571,1,0.15,0,0,0
0.051222975,0.545454545,0.008037508,0.030150754,0.011594203,0.115830116,0.003816794,0.009345794,0.133333333,0.074074074,0,0.230769231,0.35,0,0,0.333333333
0.121593657,0.545454545,0.341594106,0.603015075,0.31884058,0.602316602,0.152671756,0.750778816,0.066666667,0.148148148,0.321428571,0.538461538,0.05,0,0,0
0.097216875,0.575757576,0.219691896,0.045226131,0.071884058,0.046332046,0.091603053,0.339563863,0.466666667,0.148148148,0.071428571,0.769230769,0.15,0,0,0.666666667
0.121295884,0.555555556,0.659075687,0.256281407,0.250434783,0.694980695,0.458015267,0.591900312,0.066666667,0.111111111,0.357142857,1,0.05,0,0,0
0.103103156,0.303030303,0.197588747,0.175879397,0.27942029,0.467181467,0.458015267,0.124610592,0.066666667,0.185185185,0.178571429,0.769230769,0.15,0,0,0
0.03941432,0.313131313,0.008707301,0,0.004637681,0.007722008,0.003816794,0.015576324,0.066666667,0.037037037,0,0.307692308,0.15,0,0,0.333333333
0.081547698,0.636363636,0.299397187,0,0.016231884,0,0,0.133956386,0.2,0.296296296,0.071428571,0.461538462,0.35,0,0,0.333333333
0.111359589,0.121212121,0.476892163,0.130653266,0.311884058,0.266409266,0.049618321,0.249221184,0.066666667,0.111111111,0.214285714,0.846153846,0.05,0,0,0
0.097637968,0.181818182,0.302746149,0.090452261,0.059130435,0.061776062,0.06870229,0.018691589,0.266666667,0.148148148,0.071428571,0.923076923,0.15,0,0,0.666666667
0.090374111,0.262626263,0.350301407,0.035175879,0.077681159,0.142857143,0.053435115,0.526479751,0.266666667,0.296296296,0.071428571,0.769230769,0.35,0,0,0.333333333
0.099182478,0.080808081,0.365706631,0,0.027826087,0,0.022900763,0.018691589,0.066666667,0.259259259,0.107142857,0.615384615,0.25,0,0,0.333333333
0.103673135,0.292929293,0.266577361,0.201005025,0.212753623,0.459459459,0.465648855,0.093457944,0.066666667,0.259259259,0.142857143,0.307692308,0.2,0,0,0
0.036080164,0.757575758,0.000669792,0.015075377,0.003478261,0.011583012,0.022900763,0.046728972,0.066666667,0.037037037,0.035714286,0.153846154,0.35,0,0,0.333333333
0.046236029,0,0.006697924,0,0.00057971,0,0,0,0.066666667,0.037037037,0,0.153846154,0.35,0,0,0.666666667
0.130033567,0.191919192,0.460817147,0.070351759,0.179130435,0.776061776,0.091603053,0.118380062,0.066666667,0.407407407,0.357142857,0.769230769,0.25,0,0,0.333333333
0.101312006,0.04040404,0.165438714,0.246231156,0.092173913,0.027027027,0.312977099,0.339563863,0.066666667,0.185185185,0.071428571,0.769230769,0.2,0,0,0.333333333
0.109971486,0.909090909,0.573342264,0.296482412,0.282318841,0.223938224,0.110687023,0.22741433,0.466666667,0.074074074,0.178571429,0.384615385,0.25,0,0,1
0.098146288,0.01010101,0.332217013,0.180904523,0.266666667,0.72972973,0.229007634,0.037383178,0.2,0.148148148,0.285714286,0.461538462,0.15,0,0,0
0.095198636,0.292929293,0.17280643,0.537688442,0.168695652,0.324324324,0.141221374,0.267912773,0.266666667,0.37037037,0.107142857,1,0.35,0,0,0.333333333
0.088581457,0.888888889,0.378432686,0.030150754,0.037681159,0,0.022900763,0.059190031,0.333333333,0.333333333,0.071428571,0.615384615,0.35,0,0,0.666666667
0.040006858,0.585858586,0.009377093,0.050251256,0.007536232,0.015444015,0.057251908,0.028037383,0.066666667,0.074074074,0.035714286,0.307692308,0.1,0,0,0
0.057924372,0.686868687,0.001339585,0.005025126,0.003478261,0.007722008,0.003816794,0.003115265,0.066666667,0.037037037,0,0.153846154,0.3,0,0,0.333333333
0.110568536,0.343434343,0.482920295,0.557788945,0.536231884,0.374517375,0.06870229,0.056074766,0.066666667,0.259259259,0.214285714,0.384615385,0.25,0,0,0
0.111431777,0.404040404,0.69122572,0.527638191,0.451594203,0.528957529,0.400763359,0.158878505,0,0.185185185,0.285714286,0.692307692,0.2,0,0,0
0.036990026,0.121212121,0.000669792,0,0.002898551,0,0.011450382,0.028037383,0.066666667,0,0,0.230769231,0.15,0,0,0
0.081686057,0.090909091,0.386470194,0,0.037101449,0,0,0.158878505,0.133333333,0.37037037,0.035714286,0.615384615,0.4,0,0,0
0.042154433,0.878787879,0.042866711,0.020100503,0.03942029,0.027027027,0.019083969,0.052959502,0.266666667,0.111111111,0.035714286,0.307692308,0.4,0,0,0.333333333
0.03695694,0.050505051,0.002679169,0.005025126,0.002898551,0.007722008,0,0.012461059,0.066666667,0.037037037,0,0.153846154,0.35,0,0,0.333333333
0.032828723,0.878787879,0.016744809,0.025125628,0.011014493,0.027027027,0,0.07165109,0.2,0.111111111,0,0.230769231,0.35,0,0,0.333333333
0.055479024,0.565656566,0.075016745,0.085427136,0.025507246,0.131274131,0.083969466,0.277258567,0.066666667,0.074074074,0.178571429,0.230769231,0.15,0,0,0
0.11975739,0.181818182,0.109176155,0.115577889,0.245797101,0.104247104,0.248091603,0.236760125,0.066666667,0.111111111,0.357142857,1,0.05,0,0,0
0.041673184,0.95959596,0.01138647,0.040201005,0.008115942,0.038610039,0.015267176,0.009345794,0.133333333,0.037037037,0,0.307692308,0.35,0,0,0.666666667
0.051746333,0.484848485,0.087073007,0,0.009275362,0,0,0.015576324,0.333333333,0.111111111,0.035714286,0.307692308,0.35,0,0,0.666666667
0.073176967,0.03030303,0.19557937,0.030150754,0.021449275,0,0.011450382,0.105919003,0.266666667,0.222222222,0.035714286,0.461538462,0.35,0,0,0.333333333
0.117098488,0.707070707,0.234427328,0.301507538,0.329275362,0.424710425,0.507633588,0.451713396,0.066666667,0.185185185,0.214285714,0.538461538,0.1,0,0,0
0.078876764,0.797979798,0.090421969,0.045226131,0.022608696,0.015444015,0,0.021806854,0.066666667,0.074074074,0.071428571,0.384615385,0.1,0,0,0.333333333
0.061154758,0.696969697,0.010046885,0.010050251,0.005797101,0,0.003816794,0.012461059,0.066666667,0.037037037,0,0.230769231,0.35,0,0,0.333333333
0.032929485,0.848484848,0.018084394,0.010050251,0.008115942,0,0,0,0.2,0.111111111,0.035714286,0.230769231,0.25,0,0,0.333333333
0.042659745,0.303030303,0.003348962,0.015075377,0.006376812,0.046332046,0.019083969,0.028037383,0.066666667,0.074074074,0,0.230769231,0.3,0,0,0.333333333
0.069459316,0.727272727,0.338245144,0,0.015072464,0,0,0.23364486,0.333333333,0.259259259,0.142857143,0.461538462,0.3,0,0,0.333333333
0.075320031,0.373737374,0.034159411,0.010050251,0.004057971,0,0.003816794,0.00623053,0.133333333,0.074074074,0,0.230769231,0.35,0,0,0.666666667
0.115450209,0.444444444,0.138647019,0.130653266,0.259130435,0.28957529,0,0.69470405,0.066666667,0.185185185,0.25,0.923076923,0.1,0,0,0
0.072819038,0.323232323,0.090421969,0.231155779,0.053333333,0.250965251,0.232824427,0.034267913,0.133333333,0.185185185,0.071428571,0.538461538,0.25,0,0,0
0.069319453,0,0.035498995,0.005025126,0.002898551,0.007722008,0.003816794,0.031152648,0.133333333,0.074074074,0,0.230769231,0.4,0,0,0.333333333
0.049364149,0.434343434,0.027461487,0.005025126,0.003478261,0.007722008,0,0.015576324,0.133333333,0.074074074,0,0.230769231,0.3,0,0,0.333333333
0.126272303,0.595959596,0.258539853,0.864321608,0.106086957,0.714285714,0.503816794,0.345794393,0.133333333,0.333333333,0.178571429,0.846153846,0.25,0,0,0.333333333
0.096424318,0.686868687,0.376423309,0.407035176,0.16,0.308880309,0.152671756,0.252336449,0.066666667,0.222222222,0.107142857,0.461538462,0.2,0,0,0
0.128531167,0.353535354,0.145344943,0.381909548,0.4,0.193050193,0.099236641,0.118380062,0.066666667,0.111111111,0.392857143,0.384615385,0.05,0,0,0
0.034385264,0.949494949,0.000669792,0.015075377,0.003478261,0.038610039,0,0.028037383,0.066666667,0.037037037,0,0.230769231,0.25,0,0,0.333333333
0.071233923,0.151515152,0.0964501,0.005025126,0.018550725,0.007722008,0.003816794,0.021806854,0.266666667,0.148148148,0.035714286,0.307692308,0.35,0,0,0.666666667
0.076222373,0.565656566,0.197588747,0.532663317,0.157101449,0.28957529,0.374045802,0.202492212,0.266666667,0.222222222,0.142857143,0.923076923,0.3,0,0,0.666666667
0.055384278,0.171717172,0.05090422,0.015075377,0.017971014,0.015444015,0.015267176,0.08411215,0.133333333,0.111111111,0.035714286,0.230769231,0.35,0,0,0.333333333
0.13133294,0.181818182,0.304085733,0.974874372,0.061449275,0.11969112,0.083969466,0.133956386,0.066666667,0.185185185,0.142857143,0.307692308,0.1,0,0,0
0.113647028,0.464646465,0.284661755,0.577889447,0.169275362,0.088803089,0.133587786,0.246105919,0.066666667,0.222222222,0.214285714,0.846153846,0.15,0,0,0.333333333
0.099853219,0.404040404,0.892163429,0.085427136,0.180289855,0.088803089,0.194656489,0.267912773,0.066666667,0.259259259,0.142857143,0.384615385,0.45,0,0,0
0.083553906,0.272727273,0.352980576,0,0.012173913,0,0,0.186915888,0.2,0.296296296,0.035714286,0.615384615,0.3,0,0,0.333333333
0.126789646,0.95959596,0.328198259,0.221105528,0.072463768,0.111969112,0.076335878,0.068535826,0.066666667,0.222222222,0.25,0.846153846,0.15,0,0,0
0.063530926,0.191919192,0.253181514,0,0.058550725,0,0,0.224299065,0.333333333,0.222222222,0.142857143,0.461538462,0.35,0,0,0.333333333
0.073774017,0.272727273,0.042866711,0.005025126,0.012173913,0,0.003816794,0.08411215,0.133333333,0.074074074,0.035714286,0.230769231,0.3,0,0,0.666666667
0.133900105,0.252525253,0.366376423,0.497487437,0.470724638,0.583011583,0.312977099,0.102803738,0,0.148148148,0.214285714,0.384615385,0.05,0,0,0
0.052365942,0.747474747,0.031480241,0.452261307,0.054492754,0.474903475,0.393129771,0.373831776,0.333333333,0.333333333,0.035714286,0.384615385,0.45,0,0,0.333333333
0.04364781,0.858585859,0.008037508,0.025125628,0.014492754,0,0.034351145,0.093457944,0.133333333,0.037037037,0.035714286,0.230769231,0.25,0,0,0.666666667
0.030360817,0.373737374,0.000669792,0.030150754,0.004057971,0.042471042,0.019083969,0.009345794,0.133333333,0.074074074,0,0.230769231,0.3,0,0,0.333333333
0.081810881,0.656565657,0.214333557,0.24120603,0.077101449,0.150579151,0.27480916,0.14953271,0.266666667,0.222222222,0.071428571,0.769230769,0.2,0,0,0.333333333
0.046360853,0.131313131,0.02277294,0.015075377,0.016811594,0,0.015267176,0.031152648,0.2,0.074074074,0.035714286,0.230769231,0.25,0,0,0.333333333
0.026739416,0.636363636,0.006028131,0,0.004057971,0.011583012,0.015267176,0.021806854,0.133333333,0.037037037,0,0.230769231,0.35,0,0,0.666666667
0.044007243,0.838383838,0.01138647,0,0.008115942,0.027027027,0.011450382,0.00623053,0.066666667,0.037037037,0,0.230769231,0.35,0,0,0.333333333
0.150751351,0.696969697,0.483590087,0.135678392,0.059130435,0.16988417,0.27480916,0.523364486,0,0.222222222,0.285714286,1,0.1,0,0,0
0.104909345,0.878787879,0.108506363,0.165829146,0.071884058,0.154440154,0.106870229,0.535825545,0.133333333,0.111111111,0.142857143,0.538461538,0.05,0,0,0
0.117119542,0.373737374,0.301406564,0.668341709,0.551304348,0.667953668,0,0.672897196,0.066666667,0.111111111,0.214285714,0.461538462,0.05,0,0,0
0.079132428,0.515151515,0.046885466,0,0.009275362,0,0,0.012461059,0.133333333,0.074074074,0,0.307692308,0.3,0,0,0.666666667
0.113764332,0.727272727,0.329537843,0.095477387,0.063768116,0.061776062,0.045801527,0.037383178,0.266666667,0.222222222,0.107142857,0.769230769,0.2,0,0,0.666666667
0.092141199,0.101010101,0.080375084,0.291457286,0.042318841,0.250965251,0.339694656,0.180685358,0.333333333,0.185185185,0.142857143,0.384615385,0.25,0,0,0.333333333
0.08963419,0.424242424,0.357669123,0.025125628,0.027246377,0,0.019083969,0.127725857,0.333333333,0.407407407,0.035714286,0.461538462,0.4,0,0,0.666666667
0.107856997,0.101010101,0.158070998,0.532663317,0.109565217,0.088803089,0.15648855,0.404984424,0.066666667,0.259259259,0.071428571,0.692307692,0.2,0,0,0
0.059886967,0.515151515,0.14735432,0,0.019130435,0.011583012,0,0.07165109,0.333333333,0.185185185,0.035714286,0.384615385,0.4,0,0,0.666666667
0.092115632,0.212121212,0.533154722,0.070351759,0.342028986,0.146718147,0.167938931,0,0.066666667,0.148148148,0.178571429,1,0.15,0,0,0
0.011757523,0.313131313,0,0.005025126,0.00173913,0.038610039,0.022900763,0.028037383,0.133333333,0.037037037,0,0.230769231,0.4,0,0,0.333333333
0.048173057,0.616161616,0.035498995,0.005025126,0.019710145,0.007722008,0,0.049844237,0.2,0.074074074,0.071428571,0.153846154,0.4,0,0,1
0.051328248,0.373737374,0.010046885,0,0.004637681,0.015444015,0.007633588,0.062305296,0.133333333,0.037037037,0.035714286,0.153846154,0.25,0,0,0.666666667
0.05292389,0.747474747,0.01138647,0.005025126,0.006956522,0.011583012,0.003816794,0.012461059,0.133333333,0.074074074,0,0.230769231,0.35,0,0,0.666666667
0.13704928,0.464646465,0.644340255,0.306532663,0.533913043,0.200772201,0.232824427,0.062305296,0.066666667,0.185185185,0.142857143,0.923076923,0.1,0,0,0
0.095308421,0.04040404,0.494306765,0,0.134492754,0.05019305,0.076335878,0.15576324,0.133333333,0.111111111,0.178571429,0.538461538,0.35,0,0,0.333333333
0.126900935,0.737373737,0.267247153,0.140703518,0.43826087,0.138996139,0.152671756,0.392523364,0.066666667,0.185185185,0.25,0.769230769,0.1,0,0,0
0.100193101,0.474747475,0.411252512,0.08040201,0.076521739,0.166023166,0.125954198,0.102803738,0.2,0.296296296,0.178571429,0.692307692,0.3,0,0,0.333333333
0.060386263,0.131313131,0.021433356,0.170854271,0.023768116,0.281853282,0.061068702,0.361370717,0.2,0.148148148,0.071428571,0.230769231,0.35,0,0,0.333333333
0.087345248,0.363636364,0.400535834,0.08040201,0.08173913,0.123552124,0.15648855,0.152647975,0.2,0.111111111,0.107142857,0.461538462,0.4,0,0,0.666666667
0.033427277,0.474747475,0.001339585,0.005025126,0.010434783,0.077220077,0.041984733,0.049844237,0.066666667,0.074074074,0,0.230769231,0.3,0,0,0.333333333
0.055369239,0.494949495,0.004018754,0.005025126,0.005797101,0,0.003816794,0.012461059,0.066666667,0.037037037,0,0.153846154,0.4,0,0,0.333333333
0.051069577,0.949494949,0.048894843,0.015075377,0.052173913,0.046332046,0.003816794,0.099688474,0.466666667,0.148148148,0.035714286,0.307692308,0.4,0,0,1
0.07199941,0.656565657,0.028131279,0.08040201,0.016811594,0.046332046,0.076335878,0.024922118,0.066666667,0.074074074,0.035714286,0.307692308,0.15,0,0,0
0.086660972,0.595959596,0.197588747,0.105527638,0.045217391,0.150579151,0.049618321,0.040498442,0.066666667,0.148148148,0.142857143,0.538461538,0.15,0,0,0.666666667
0.096275431,0.96969697,0.231748158,0.085427136,0.027826087,0.088803089,0.049618321,0.040498442,0.266666667,0.296296296,0.035714286,0.461538462,0.3,0,0,0.333333333
0.067095179,0.282828283,0.156061621,0.100502513,0.033043478,0.030888031,0.076335878,0.283489097,0.266666667,0.259259259,0.035714286,0.384615385,0.35,0,0,0.333333333
0.048795674,0.121212121,0.003348962,0.035175879,0.013913043,0.073359073,0.053435115,0.062305296,0.266666667,0.111111111,0,0.307692308,0.3,0,0,0.333333333
0.089151437,0.575757576,0.59477562,0,0.033043478,0,0,0.236760125,0.133333333,0.296296296,0.178571429,0.846153846,0.25,0,0,0.333333333
0.101727084,0.101010101,0.667782987,0.130653266,0.155942029,0.131274131,0.049618321,0.130841121,0.066666667,0.37037037,0.142857143,0.461538462,0.2,0,0,0
0.072543824,0.04040404,0.141995981,0.030150754,0.04,0.015444015,0.045801527,0.009345794,0.2,0.222222222,0.035714286,0.384615385,0.35,0,0,0.333333333
0.087931771,0.494949495,0.005358339,0.005025126,0.004057971,0.007722008,0,0,0.066666667,0,0,0.230769231,0.2,0,0,1
0.080676937,0.03030303,0.028131279,0.055276382,0.033043478,0.038610039,0.106870229,0.043613707,0.066666667,0.037037037,0.035714286,0.461538462,0.1,0,0,0.333333333
0.118187314,0.646464646,0.359008707,0.055276382,0.224347826,0.575289575,0.347328244,0.177570093,0.066666667,0.111111111,0.142857143,0.769230769,0.05,0,0,0
0.043301912,0,0.003348962,0,0.00173913,0,0,0.015576324,0.066666667,0.037037037,0,0.153846154,0.35,0,0,1
0.103206925,0.202020202,0.9035499,0.08040201,0.144347826,0.166023166,0.061068702,0.102803738,0.133333333,0.37037037,0.214285714,0.692307692,0.3,0,0,0
0.032330931,0.919191919,0.035498995,0.015075377,0.028405797,0.027027027,0.015267176,0.015576324,0.266666667,0.111111111,0,0.307692308,0.4,0,0,0.333333333
0.108935296,0.090909091,0.670462157,0.060301508,0.139130435,0.061776062,0.045801527,0.037383178,0.066666667,0.185185185,0.142857143,0.769230769,0.1,0,0,0
0.233876644,0.98989899,0.013395847,0.010050251,0.917101449,0.003861004,0.007633588,0.003115265,1,0,0.785714286,0,0,0,0,0.333333333
0.062791005,0.838383838,0.012056263,0.005025126,0.018550725,0.023166023,0.011450382,0.087227414,0.2,0.074074074,0,0.307692308,0.3,0,0,1
0.091468953,0.272727273,0.083724046,0.08040201,0.056811594,0.517374517,0.080152672,0.08411215,0.066666667,0.222222222,0.25,0.307692308,0.15,0,0,0
0.076100557,0.636363636,0.141995981,0.025125628,0.019130435,0.027027027,0,0.00623053,0.066666667,0.111111111,0.071428571,0.461538462,0.2,0,0,0
0.098086132,0.464646465,0.185532485,0.814070352,0.176811594,0.667953668,0.290076336,0.386292835,0.066666667,0.111111111,0.142857143,0.538461538,0.05,0,0,0
0.036636609,0.848484848,0.010046885,0.050251256,0.011014493,0.030888031,0.064885496,0.062305296,0.2,0.074074074,0.035714286,0.230769231,0.25,0,0,0.666666667
0.047712863,0.585858586,0.004688547,0.015075377,0.005797101,0.030888031,0.003816794,0.021806854,0.133333333,0.037037037,0,0.230769231,0.35,0,0,0.666666667
0.040587365,0.787878788,0.008037508,0.020100503,0.003478261,0.042471042,0.030534351,0.049844237,0.133333333,0.074074074,0,0.230769231,0.4,0,0,0.333333333
0.073265698,0.04040404,0.056932351,0.035175879,0.013913043,0.007722008,0.011450382,0.08411215,0.066666667,0.111111111,0.035714286,0.230769231,0.3,0,0,0.666666667
0.077912762,0.171717172,0.054253182,0,0.003478261,0,0,0.018691589,0.133333333,0.074074074,0.035714286,0.230769231,0.25,0,0,0.666666667
0.07571255,0.777777778,0.039517749,0,0.006956522,0,0,0.14953271,0.066666667,0.074074074,0.071428571,0.153846154,0.2,0,0,0.333333333
0.118352744,0.565656566,0.769591427,0.35678392,0.260289855,0.266409266,0.270992366,0.080996885,0.066666667,0.407407407,0.285714286,0.615384615,0.25,0,0,0.333333333
0.123481057,0.797979798,0.567314133,0.331658291,0.068985507,0.332046332,0.339694656,0.345794393,0.066666667,0.333333333,0.357142857,0.384615385,0.2,0,0,0
0.055829433,0.909090909,0.019423979,0,0.008115942,0,0,0.00623053,0.133333333,0.074074074,0,0.230769231,0.35,0,0,0.666666667
0.054975216,0.96969697,0.001339585,0,0.002898551,0.007722008,0,0.003115265,0.066666667,0,0,0.230769231,0.1,0,0,1
0.115450209,0.444444444,0.138647019,0.130653266,0.259130435,0.28957529,0,0.69470405,0.066666667,0.185185185,0.25,0.923076923,0.1,0,0,0
0.075074894,0.818181818,0.101808439,0.015075377,0.012753623,0.007722008,0.019083969,0.021806854,0.066666667,0.148148148,0.035714286,0.307692308,0.25,0,0,0.333333333
0.02183368,0.777777778,0.008037508,0.055276382,0.005797101,0.011583012,0.045801527,0.028037383,0.2,0.074074074,0.035714286,0.230769231,0.3,0,0,0.333333333
